timestamp,symbol,volume,price,value_usd
2025-04-29 21:10:32.812459,AVAX,0.6565126039865183,21.76,14.285714262746641
2025-04-29 21:10:32.812459,LINK,0.9751340793683714,14.65,14.285714262746641
2025-04-29 21:10:32.812459,SHIB,1058201.0564997513,1.35e-05,14.285714262746643
2025-04-29 21:10:32.812459,ATOM,3.2508167624864357,4.3945,14.285714262746641
2025-04-29 21:10:56.025738,DOGE,0.0,0.17477,0.0
2025-04-29 21:10:56.025738,ADA,1.855065434597236e-08,0.693785,1.2870165725420435e-08
2025-04-29 21:10:56.025738,DOT,4.828148491482237,4.1364,19.971153420167123
2025-04-29 21:10:56.025738,AVAX,0.917791977029739,21.76,19.971153420167123
2025-04-29 21:10:56.025738,LINK,1.3632186634926364,14.65,19.971153420167123
2025-04-29 21:10:56.025738,SHIB,1479344.6977901573,1.35e-05,19.971153420167123
2025-04-29 21:10:56.025738,ATOM,4.544579228619211,4.3945,19.971153420167123
2025-04-29 21:11:19.247632,DOGE,0.0,0.17477,0.0
2025-04-29 21:11:19.247632,ADA,1.855065434597236e-08,0.693785,1.2870165725420435e-08
2025-04-29 21:11:19.247632,DOT,4.828148491482237,4.1364,19.971153420167123
2025-04-29 21:11:19.247632,AVAX,0.917791977029739,21.76,19.971153420167123
2025-04-29 21:11:19.247632,LINK,1.3632186634926364,14.65,19.971153420167123
2025-04-29 21:11:19.247632,SHIB,1479344.6977901573,1.35e-05,19.971153420167123
2025-04-29 21:11:19.247632,ATOM,4.544579228619211,4.3945,19.971153420167123
2025-04-29 21:11:42.454342,DOGE,0.0,0.17477,0.0
2025-04-29 21:11:42.454342,ADA,1.855065434597236e-08,0.693785,1.2870165725420435e-08
2025-04-29 21:11:42.454342,DOT,4.828148491482237,4.1364,19.971153420167123
2025-04-29 21:11:42.454342,AVAX,0.917791977029739,21.76,19.971153420167123
2025-04-29 21:11:42.454342,LINK,1.3632186634926364,14.65,19.971153420167123
2025-04-29 21:11:42.454342,SHIB,1479344.6977901573,1.35e-05,19.971153420167123
2025-04-29 21:11:42.454342,ATOM,4.544579228619211,4.3945,19.971153420167123
2025-04-29 21:12:05.665548,DOGE,0.0,0.17477,0.0
2025-04-29 21:12:05.665548,ADA,1.855065434597236e-08,0.693785,1.2870165725420435e-08
2025-04-29 21:12:05.665548,DOT,4.828148491482237,4.1364,19.971153420167123
2025-04-29 21:12:05.665548,AVAX,0.917791977029739,21.76,19.971153420167123
2025-04-29 21:12:05.665548,LINK,1.3632186634926364,14.65,19.971153420167123
2025-04-29 21:12:05.665548,SHIB,1479344.6977901573,1.35e-05,19.971153420167123
2025-04-29 21:12:05.665548,ATOM,4.544579228619211,4.3945,19.971153420167123
2025-04-29 21:12:28.893775,DOGE,0.0,0.17477,0.0
2025-04-29 21:12:28.893775,ADA,1.855065434597236e-08,0.692961,1.2854879986239354e-08
2025-04-29 21:12:28.893775,DOT,4.828148491482237,4.1364,19.971153420167123
2025-04-29 21:12:28.893775,AVAX,0.917791977029739,21.76,19.971153420167123
2025-04-29 21:12:28.893775,LINK,1.3632186634926364,14.65,19.971153420167123
2025-04-29 21:12:28.893775,SHIB,1479344.6977901573,1.35e-05,19.971153420167123
